session_id,target
11587,4.0699827899210283e-07
11588,3.111958396023571e-08
11589,1.309148293526496e-07
11590,1.0311107691290285e-08
11591,0.02675179902679941
11592,3.413320654821675e-06
11593,4.02161055820398e-05
11594,3.858424964703709e-07
11595,2.2354010360058357e-13
11596,9.856159524977603e-11
11597,3.828804376124342e-06
11598,0.0024516884750035773
11599,1.1072920491474711e-07
11600,6.715311690105018e-07
11601,0.1407087833466647
11602,0.3086370423804621
11603,5.123535136073876e-10
11604,7.405922772953304e-05
11605,1.992308960032211e-08
11606,6.071922256713764e-05
11607,0.0019316247948381795
11608,2.7825787295749837e-08
11609,2.9526299264717197e-08
11610,5.144661306400171e-05
11611,0.0013961422389215834
11612,2.4360746815699035e-08
11613,3.597718556986807e-05
11614,0.027229127288281335
11615,3.106229873106926e-06
11616,1.5302245625850647e-09
11617,3.2123356679579025e-09
11618,4.0769365953716244e-08
11619,1.0078118783881817e-08
11620,1.3426632160626682e-06
11621,5.790201863918238e-07
11622,8.747595522271922e-10
11623,1.3072098592790166e-08
11624,2.0741009620698354e-06
11625,3.7598608427674224e-07
11626,0.0003335323637996505
11627,2.9725934050429393e-08
11628,7.62990231376103e-24
11629,2.3942257709429515e-10
11630,0.0064877773575935495
11631,5.515105653228058e-10
11632,1.9587539836191834e-07
11633,0.00045695558051562943
11634,2.335237475826412e-05
11635,1.976197169299042e-08
11636,1.5992296611553914e-05
11637,0.012790014209041967
11638,3.02348672790196e-05
11639,0.02848939656557542
11640,0.0002713457713794685
11641,0.0016480320482213583
11642,3.4974929375168046e-09
11643,1.1241798410569968e-11
11644,0.00026775416560987416
11645,2.085751639165256e-06
11646,0.00012848379680137386
11647,0.006480699587259031
11648,8.754172386813277e-07
11649,7.369713640587244e-08
11650,5.01817646672865e-05
11651,0.0018705189484618516
11652,1.7098438708236878e-10
11653,4.3332633114557554e-10
11654,1.322358769579932e-11
11655,0.00024640838352514463
11656,8.673364336760842e-09
11657,2.6331964402445736e-09
11658,1.6312182707537568e-15
11659,7.099189787199493e-11
11660,1.265871872802561e-07
11661,6.267575240931371e-09
11662,9.428366097167461e-07
11663,7.659618806501367e-05
11664,1.6048582365818912e-13
11665,0.0003827441751759248
11666,1.6979860586745933e-05
11667,1.4329588031834545e-07
11668,2.7491959674569812e-08
11669,6.675933082068746e-07
11670,1.0433507201447281e-08
11671,9.856159524977603e-11
11672,3.745264050290297e-08
11673,0.08047517380574566
11674,2.7300327582347193e-08
11675,0.18172948089024546
11676,2.977493540536553e-07
11677,3.3675018388238406e-05
11678,1.1602046561419073e-07
11679,0.023001388781999494
11680,0.01745357850211217
11681,0.05062439785186901
11682,0.0001719824359172112
11683,0.0004556780759827761
11684,5.764645456061383e-10
11685,0.0004056064193522359
11686,5.203959191289435e-05
11687,5.160648573216821e-07
11688,3.381278363686659e-06
11689,1.9918552093093957e-06
11690,0.0001491844218991132
11691,4.589160254465286e-12
11692,5.598191775682003e-07
11693,3.136580478635095e-08
11694,3.2840560882047564e-05
11695,0.002032737600214028
11696,3.5706315865432507e-06
11697,7.1586045543123e-07
11698,3.748901123116652e-08
11699,2.895194695486837e-06
11700,0.3770601495814464
11701,1.2107416502966013e-06
11702,4.3580142262181615e-07
11703,1.4370220744700618e-08
11704,5.625971616634295e-07
11705,0.003388908487346553
11706,9.409957012296519e-07
11707,5.916606062122433e-05
11708,5.680714213530851e-09
11709,0.0002281578572006778
11710,4.744103840650703e-12
11711,0.27215023940773136
11712,5.340375056827967e-08
11713,8.754172386813277e-07
11714,0.0036929090575766547
11715,2.670954473922679e-06
11716,4.4053583805703576e-09
11717,2.5263184301362375e-07
11718,5.099632885112976e-07
11719,4.977102345535033e-12
11720,2.7191307978350592e-09
11721,0.03534145333761948
11722,7.668559054365882e-11
11723,5.2706195878358934e-08
11724,2.38097697845113e-13
11725,9.467378343185335e-05
11726,1.3719244257437625e-05
11727,0.00021042444222761265
11728,1.1559274317518349e-05
11729,0.002316845540411762
11730,0.0772755559609509
11731,1.5105866498461757e-08
11732,8.845245151744192e-10
11733,0.01769286117968508
11734,2.0207495643936204e-08
11735,0.00027208796949897363
11736,2.3942257709429515e-10
11737,1.1991704915810343e-07
11738,1.1349164931897728e-06
11739,1.9680215261556304e-11
11740,2.4212525126094983e-11
11741,5.385900267018975e-09
11742,2.4760717029394884e-07
11743,2.3208467139541573e-05
11744,0.00021811247617245408
11745,1.064254264203983e-09
11746,1.311364036489908e-09
11747,0.0041207281934826446
11748,0.0002616033243926945
11749,3.858424964703709e-07
11750,2.376088762788298e-14
11751,9.856159524977603e-11
11752,0.00010056376953321867
11753,3.858424964703709e-07
11754,1.5343595762185612e-08
11755,0.0007081191085429365
11756,1.9974612181521835e-09
11757,0.07528564029455528
11758,2.2446972193358653e-14
11759,0.008478621585977772
11760,4.812797671524547e-06
11761,7.86294098316283e-10
11762,1.2477606415541226e-09
11763,1.105805861308874e-11
11764,6.016772064080573e-14
11765,1.757162367654378e-07
11766,5.666200564468531e-07
11767,1.2430721105449207e-07
11768,2.9865613916435555e-06
11769,7.4091321060747055e-09
11770,5.9340637580384685e-05
11771,6.4295859948645574e-09
11772,1.836602040040467e-07
11773,9.239196396469834e-07
11774,9.971345023762372e-07
11775,1.3745576365308417e-08
11776,3.1734260600028893e-06
11777,1.0078118783881817e-08
11778,0.0002748304200800946
11779,1.0089166671869865e-06
11780,5.9500361525409855e-08
11781,7.389918740200948e-18
11782,2.3942257709429515e-10
11783,0.0005081916533883172
11784,9.779828323545766e-07
11785,1.221886728779726e-07
11786,8.31245751731788e-07
11787,5.724581380140108e-10
11788,0.0005518252680612735
11789,2.5365080533793477e-11
11790,1.4769967793650956e-09
11791,3.8517459606775866e-05
11792,2.928647482298994e-05
11793,1.9782341771524763e-07
11794,1.3617734722537189e-10
11795,1.3691098162144173e-05
11796,8.016271007595214e-12
11797,1.7826219770838507e-11
11798,1.3004928464930318e-06
11799,5.3876712543278655e-09
11800,4.76782421789836e-07
11801,1.3778970595458245e-14
11802,2.279667052165045e-07
11803,1.8260426019199118e-11
11804,6.58287382558755e-08
11805,3.991401262109239e-08
11806,4.3274288290139215e-06
11807,1.4054795509045345e-09
11808,6.216948540440492e-09
11809,5.359859428903658e-09
11810,0.0005764621065799985
11811,9.339009813282276e-08
11812,0.00721116656218612
11813,1.0569128374438216e-06
11814,0.00019433250151596346
11815,1.7047749760531018e-11
11816,7.95563270447645e-07
11817,1.0078118783881817e-08
11818,2.1266132984762382e-10
11819,4.505835372758556e-08
11820,9.784251185289669e-10
11821,6.265030118933261e-05
11822,0.0006314882975752163
11823,1.1267827176979034e-16
11824,2.4455940787695284e-05
11825,4.324350444234718e-09
11826,6.751943814212122e-07
11827,1.5158085220147578e-06
11828,4.956604947349147e-08
11829,0.017253691286958847
11830,0.00013229009066169196
11831,8.136060645094495e-10
11832,1.2455059686242316e-14
11833,1.5481238431427997e-07
11834,8.606870123217426e-08
11835,9.798992399728874e-05
11836,0.0006990916592318604
11837,0.005030358612764164
11838,2.3647525776309965e-09
11839,5.6499522056738485e-08
11840,2.2951461130631814e-10
11841,7.84004518576389e-07
11842,0.027739440644969346
11843,8.662665171632902e-06
11844,0.014354517861894013
11845,0.00886071972077341
11846,4.834164461673572e-08
11847,2.616121279279069e-10
11848,9.542863491570272e-11
11849,2.646369624949118e-10
11850,1.9430266562634726e-10
11851,0.06677295924660592
11852,1.131084506350758e-09
11853,0.00034223989819391886
11854,1.6768344557397613e-10
11855,1.0198312291763846e-07
11856,2.8747276893619217e-07
11857,7.203278348287071e-05
11858,0.004780308306046625
11859,1.8343556225138715e-07
11860,0.00017574435156799748
11861,0.0002981917351565821
11862,0.0010824148114471958
11863,2.5729650790243343e-09
11864,9.77154148185993e-05
11865,1.0588082714611747e-07
11866,9.200913769211744e-07
11867,2.300233887831209e-09
11868,1.4405522091484896e-09
11869,0.0007015347273927516
11870,4.074078543604656e-10
11871,0.023920151916015774
11872,1.7900459018810315e-05
11873,1.1386698164054897e-10
11874,3.2232219080829134e-05
11875,0.0026763388551162546
11876,4.180002722697538e-09
11877,8.662446676303426e-08
11878,8.231326529264432e-08
11879,2.4098972475937717e-06
11880,0.022313212440968754
11881,0.02127897874475654
11882,1.3622811595843348e-08
11883,4.580258306676393e-12
11884,1.5158085220147578e-06
11885,2.8099248338712492e-05
11886,2.204764176500074e-10
11887,2.1364024086076824e-06
11888,6.709684572183433e-10
11889,2.6247033119484826e-07
11890,0.0012430037170673995
11891,3.6827295764048103e-07
11892,1.5537722530757712e-09
11893,3.188332932417957e-09
11894,4.3300839811383494e-20
11895,5.1619725928376076e-06
11896,9.91411423537648e-08
11897,5.203734686927499e-09
11898,6.715311690105018e-07
11899,5.030396624265085e-07
11900,2.0464587387743257e-07
11901,1.1796546072185492e-09
11902,0.000136732632789037
11903,1.8697365414339802e-13
11904,8.07457991341286e-09
11905,6.633972878186003e-07
11906,0.01950273929254035
11907,0.00012218476043909443
11908,6.118706154252824e-11
11909,2.6263608344176325e-06
11910,1.22720127951112e-07
11911,2.281225047015471e-05
11912,1.5537722530757712e-09
11913,5.108804376537735e-07
11914,5.188642732517938e-06
11915,0.002847356536027977
11916,4.849939552571828e-09
11917,1.1546982830209637e-05
11918,3.2975805695570107e-08
11919,1.316852680948255e-07
11920,8.368508621465778e-05
11921,0.0001390369054710723
11922,5.270437020340602e-07
11923,0.0037662742322857163
11924,3.1735864888591913e-13
11925,6.021670009183163e-08
11926,4.1079264248064976e-05
11927,2.7152577121355945e-08
11928,2.91017073870297e-08
11929,1.4923881403734518e-05
11930,0.00012230027803983098
11931,2.8201197494473057e-06
11932,0.022234601726899676
11933,5.494239614701123e-06
11934,2.6662717138704386e-09
11935,5.365264733338379e-08
11936,1.897157706754908e-12
11937,3.313810308434123e-09
11938,5.286559191906668e-16
11939,2.5759557491139398e-06
11940,1.582948830962778e-05
11941,0.03806309303134454
11942,9.12058229768529e-07
11943,9.681452008912794e-07
11944,2.3766069324344812e-07
11945,6.96006746173393e-05
11946,0.08971782980584579
11947,2.097839849244641e-08
11948,0.00015360134995735813
11949,1.844954307479e-05
11950,0.00016731201267405037
11951,8.346136697319052e-05
11952,2.028823341712184e-05
11953,5.5986520754994486e-11
11954,7.704369637934848e-09
11955,3.3831846181743037e-06
11956,8.439716955449855e-07
11957,5.429618111541172e-10
11958,6.975793306386842e-10
11959,6.825687916491306e-05
11960,0.00026434589229529747
11961,1.6045374308846297e-07
11962,2.0510404323015374e-09
11963,6.29236316475496e-10
11964,1.628601322545483e-20
11965,0.008545047911950782
11966,0.00012588767146977037
11967,8.613471857778311e-06
11968,2.2951461130631814e-10
11969,0.008261004319144612
11970,4.8928856488086495e-06
11971,7.20384940243863e-07
11972,2.7160727173854196e-06
11973,0.003911977247447311
11974,2.5751704941011512e-06
11975,9.427923748635042e-11
11976,1.4000263889332983e-07
11977,1.4665402097841092e-05
11978,1.164725173228451e-06
11979,2.0697996978700622e-08
11980,7.577698007782653e-10
11981,2.6377358009041714e-11
11982,2.1645585381157332e-05
11983,7.412597481444604e-08
11984,0.00033818036570781954
11985,7.928363321273509e-09
11986,0.00010187454998389856
11987,2.6512511159898887e-09
11988,2.0518810250793649e-07
11989,9.237855712359962e-08
11990,0.00013005642840447805
11991,1.4577709834032681e-05
11992,1.1572171245835386e-06
11993,2.8193186734845956e-05
11994,4.7961856256489176e-23
11995,8.026763246521424e-06
11996,3.2099937250990656e-07
11997,2.1469316134884005e-08
11998,0.17200081565885322
11999,1.0285590103892115e-07
12000,0.00011004242156613885
12001,1.5003634886753805e-05
12002,2.8794084017957914e-24
12003,8.611590735012984e-06
12004,2.304769761553861e-09
12005,4.060875920317119e-08
12006,0.0002568235413236848
12007,0.02015924068492046
12008,4.111239648007922e-10
12009,0.014265139922682218
12010,1.6618298568592698e-06
12011,2.3824233698115645e-06
12012,1.8046084170720349e-12
12013,4.762002193350268e-09
12014,5.040659181300197e-06
12015,4.060785637900904e-09
12016,0.08172258035540399
12017,0.01512923873848172
12018,3.858424964703709e-07
12019,3.183843858159726e-10
12020,6.132362705729767e-08
12021,6.202156217670326e-08
12022,0.00014806822606191358
12023,3.858424964703709e-07
12024,6.277671835362117e-08
12025,9.724945841480442e-08
12026,1.271756117779934e-10
12027,5.534392780950314e-07
12028,5.071667330873555e-10
12029,3.1903956734936837e-07
12030,2.3411149628320333e-08
12031,3.2213329734145435e-10
12032,0.13999332694510436
12033,1.1873123478774582e-05
12034,4.4457697971959474e-08
12035,2.6674279594993226e-08
12036,1.2413134752864485e-06
12037,2.3374938580297296e-10
12038,2.6869320587668724e-06
12039,2.5810006119770167e-08
12040,4.492289993944626e-11
12041,2.3459895533596897e-11
12042,3.979015210002118e-08
12043,5.3641047778500945e-22
12044,8.255919697359276e-07
12045,0.01961428555381048
12046,9.842908044710049e-07
12047,6.202204271897e-05
12048,0.010756529329639318
12049,5.034348321297781e-10
12050,1.7505246294161903e-08
12051,0.0009222486447176365
12052,4.4092012239399e-05
12053,3.552198822376061e-05
12054,4.934188922740654e-06
12055,1.38378211200279e-12
12056,0.00011257281490524659
12057,1.11248553614778e-07
12058,1.1463468353468226e-07
12059,1.8667690197000527e-08
12060,2.1443741313787409e-07
12061,1.758320956220491e-08
12062,1.062715781107158e-10
12063,3.991401262109239e-08
12064,1.7153943069310304e-10
12065,2.454854129276513e-09
12066,2.762714825571164e-05
12067,0.00034428094018518706
12068,0.005388944312306482
12069,8.35396247719231e-09
12070,7.164899764345693e-12
12071,5.719851138298433e-07
12072,0.04170483392755865
12073,1.6214770466288083e-08
12074,2.0012407317100945e-12
12075,1.277273680813554e-09
12076,3.576714135188348e-08
12077,3.210553340640436e-05
12078,1.2478796329318587e-05
12079,9.754426134362966e-07
12080,0.00035597481571845237
12081,0.0006371880815888653
12082,3.508336050813985e-05
12083,8.765353349823894e-09
12084,1.4043898464383278e-06
12085,1.972852696416625e-05
12086,1.4181531336884916e-06
12087,2.798392078841158e-10
12088,0.0001353196887664327
12089,2.4613855234842234e-07
12090,0.00010926886567668257
12091,1.7153943069310304e-10
12092,0.01769452059192795
12093,1.408710981608319e-07
12094,4.809457933253972e-15
12095,0.0017370353690050037
12096,2.0685573143872316e-07
12097,0.00016579813254744545
12098,4.487751457874338e-06
12099,1.2931238147334126e-09
12100,1.0078118783881817e-08
12101,1.7389124104021975e-09
12102,5.967810713845072e-09
12103,0.002063222182116527
12104,8.426413089844205e-07
12105,4.602332864475429e-06
12106,1.3484220498407362e-08
12107,1.822755049625252e-14
12108,5.2934348763734206e-08
12109,4.28734961736055e-10
12110,2.4675310099160558e-06
12111,5.241474011952627e-19
12112,2.6440027564028186e-05
12113,2.9465860361145987e-11
12114,1.2012104395776008e-05
12115,0.031964853170436444
12116,8.161357409575242e-06
12117,4.5588474368781705e-10
12118,9.745022210479006e-10
12119,5.31017078820133e-06
12120,0.00014657046657756153
12121,2.2307896781972968e-06
12122,0.00020008054959237443
12123,1.1783255874244243e-06
12124,2.4961954550175836e-07
12125,0.00014739622570588852
12126,1.1796546072185492e-09
12127,3.0348879854935623e-10
12128,0.04814245217242187
12129,3.05173127451256e-06
12130,2.787272498967002e-05
12131,8.799684806644258e-07
12132,0.0002959986106327376
12133,0.01959634997048455
12134,5.022171504291691e-06
12135,8.942789960842442e-07
12136,1.9914638061033153e-06
12137,2.1114090869328893e-07
12138,0.00023255328125688013
12139,5.892859967939233e-09
12140,8.150642837668952e-07
12141,0.00010244640692681027
12142,3.594126570683639e-08
12143,5.0365876258443806e-05
12144,2.9312535387683545e-08
12145,1.4127435737432612e-05
12146,5.334013256125109e-07
12147,1.217279711732319e-06
12148,2.8461944474186254e-07
12149,1.970798910137167e-10
12150,0.0036861652296335244
12151,0.00010251693110621723
12152,0.03107931420133843
12153,4.5917639724586815e-05
12154,0.0003931137815211961
12155,8.647544534968914e-09
12156,0.012618110837477972
12157,1.0556669716807453e-10
12158,1.7682748598949122e-07
12159,9.53002015001615e-08
12160,2.0621894177866954e-06
12161,8.05141230361142e-05
12162,0.0005785638134797435
12163,2.0296404658366563e-09
12164,1.0758015444390687e-09
12165,1.1221848213214995e-12
12166,0.007087814749406445
12167,2.0622674337940484e-09
12168,1.0233305331892767e-08
12169,4.914196369206285e-06
12170,0.0004904508549983283
12171,0.00022969047874074917
12172,5.987127129285977e-09
12173,3.425598145075943e-05
12174,1.7599452207285901e-09
12175,0.0034556252024976883
12176,0.09190135908687654
12177,5.613571061533203e-10
12178,0.005231944491436696
12179,6.5381892984221e-09
12180,2.956009853154356e-10
12181,3.6672937572653417e-06
12182,6.598527154395301e-12
12183,2.325776637723138e-05
12184,0.03534145333761948
12185,0.00029417807133165735
12186,5.359859428903658e-09
12187,0.06703657500562722
12188,2.573351981151417e-07
12189,0.0015578160915470185
12190,0.00031948040472195454
12191,3.685071149358705e-07
12192,2.6674279594993226e-08
12193,2.065256211562541e-09
12194,6.512828326181676e-05
12195,7.226253374827767e-07
12196,0.0020260850112841173
12197,1.9728636675606175e-05
12198,0.12358735767187536
12199,0.0003895200017932543
12200,0.0001648810166906137
12201,3.8520446975123435e-16
12202,0.007662163903852644
12203,7.080145985510935e-07
12204,0.00010076812293629027
12205,0.0008796868277115569
12206,4.406625193718932e-09
12207,0.000611284437426199
12208,6.837970522661654e-09
12209,6.883936204742879e-19
12210,2.8708052526078976e-08
12211,2.992538021429665e-05
12212,3.2313461445074214e-06
12213,7.711238187916789e-09
12214,3.084956268751546e-09
12215,8.520738954431597e-06
12216,5.340375056827967e-08
12217,1.3516867079737354e-09
12218,7.477092051265734e-06
12219,6.980029166238215e-07
12220,0.04657172308139551
12221,1.5926368112418456e-07
12222,4.4840175155013886e-07
12223,1.9405560488695088e-07
12224,0.00011102624474639155
12225,0.00010537741280180032
12226,1.863340846726901e-07
12227,5.534648936139704e-06
12228,1.6698376884665568e-09
12229,0.0008464636116629267
12230,0.0032295130837828273
12231,5.3894366902586605e-06
12232,8.186210667865972e-15
12233,8.305156330870344e-05
12234,0.0006073259413082249
12235,8.058580850006729e-10
12236,2.7507265483158405e-07
12237,8.237792025869011e-05
12238,1.715678494382251e-06
12239,0.000308466088358272
12240,5.62496720254082e-05
12241,2.3042991880316715e-09
12242,2.7825787295749837e-08
12243,2.999590452716267e-07
12244,1.097905050323643e-06
12245,3.3534567392188408e-12
12246,3.9440288770584574e-06
12247,1.4847938290321294e-08
12248,8.975929769881798e-05
12249,8.955175863241063e-05
12250,1.1057709615795074e-06
12251,7.134268619440408e-12
12252,1.726442958188522e-05
12253,1.4177990684370008e-06
12254,3.071467303515617e-09
12255,0.0004610375112644575
12256,3.668586935007576e-07
12257,1.0122806059641438e-07
12258,3.430185593060392e-06
12259,4.5379092788554264e-08
12260,5.359859428903658e-09
12261,9.82165515622901e-09
12262,5.524495995264323e-06
12263,5.6432277734204404e-08
12264,2.4297608179826814e-07
12265,1.8451505572081572e-08
12266,2.143770072609565e-06
12267,7.710062345682337e-06
12268,1.120703112664443e-09
12269,1.494472237352665e-05
12270,1.3101045281145274e-08
12271,0.00045128037717328444
12272,0.005407174136719082
12273,3.957229015914971e-10
12274,2.3873647004915316e-06
12275,1.8284679970878402e-07
12276,1.566772116631009e-05
12277,4.1640971707175475e-11
12278,9.190101256766821e-06
12279,1.110620188146195e-06
12280,1.7141409827019746e-11
12281,2.7361079168733683e-05
12282,2.3128324279016273e-07
12283,0.00012613453067112645
12284,1.2083568666748706e-05
12285,8.716473445212152e-08
12286,3.330372252928902e-06
12287,9.63237361562882e-07
12288,4.024990077705156e-07
12289,4.955153636877944e-11
12290,0.00032974078893227587
12291,1.267325825942242e-11
12292,1.1648392658176478e-09
12293,0.00016538102656556356
12294,2.2773683545863977e-06
12295,1.3487659836068624e-12
12296,8.691288026358008e-05
12297,0.0003428089265351589
12298,1.3039659101405508e-07
12299,8.096713617998609e-07
12300,4.856720504418084e-09
12301,6.396317084837612e-10
12302,1.7907372133897944e-07
12303,1.2593184502720201e-06
12304,5.2079949360327565e-08
12305,3.991401262109239e-08
12306,4.134006091927419e-08
12307,0.00629270799396397
12308,0.00023462141084440528
12309,1.6692089744058232e-07
12310,2.1344250744505792e-15
12311,2.7273291329943498e-05
12312,0.0012516754160642296
12313,2.8825912847780517e-07
12314,4.802730334317658e-09
12315,8.029927734091618e-06
12316,3.8229660448396703e-10
12317,3.876602041831578e-07
12318,0.0007595962152707562
12319,0.0001119161150637551
12320,2.136796937043755e-07
12321,2.743513524149182e-07
12322,7.465813667484635e-14
12323,3.634894159854423e-06
12324,0.00034600560186839207
12325,0.0003204654559193214
12326,1.4067393117016407e-07
12327,4.268872858398447e-12
12328,1.9026435463398648e-05
12329,5.41990689933601e-10
12330,4.0498327917497615e-07
12331,6.715311690105018e-07
12332,8.661394518027037e-05
12333,1.2701167658343829e-08
12334,2.107176364946014e-05
12335,0.9168485378468554
12336,0.00024371950974828608
12337,0.09518552867755747
12338,1.9365069089568585e-05
12339,4.026062536495134e-07
12340,2.045886378734619e-13
12341,4.501777742574534e-10
12342,0.2103864319053606
12343,7.749107581598372e-08
12344,0.0004930086132814874
12345,1.5749139277506572e-05
12346,5.570484040703511e-06
12347,3.8272944268608606e-05
12348,0.00012585569983464566
12349,8.305156330870344e-05
12350,4.742290112101025e-10
12351,2.4778358754118314e-08
12352,3.9147054191980187e-08
12353,3.8446432649538915e-13
12354,8.587566936397524e-07
12355,7.794601665440877e-06
12356,5.468484049983473e-09
12357,2.5754284274938416e-06
12358,4.085343743570951e-10
12359,5.92274453124449e-06
12360,1.3514046938981652e-08
12361,4.674650841448484e-09
12362,0.00037657399530762083
12363,0.019707314682838872
12364,0.00011512812198336128
12365,1.3484220498407362e-08
12366,1.9350078329111027e-06
12367,1.0097241311534108e-06
12368,7.710625394631058e-06
12369,4.6281523357757146e-10
12370,0.009325969917665279
12371,1.4053514992068058e-11
12372,1.1516178135277826e-05
12373,5.173902759896422e-08
12374,4.533647141586017e-06
12375,1.3044161037440497e-11
12376,0.00010282214055201896
12377,0.0002593082055339081
12378,2.6982182536301636e-05
12379,3.2807396601859363e-07
12380,3.826336240286131e-09
12381,2.5969194033467008e-09
12382,2.89896572487618e-06
12383,0.0002980311004859873
12384,2.979289213643172e-13
12385,0.003986529746895549
12386,1.6461719481499495e-07
12387,5.951212862534462e-07
12388,8.66137416806899e-05
12389,8.104744667980773e-12
12390,7.548642959924757e-10
12391,1.1960792502899283e-06
12392,0.001946041732655229
12393,2.1116503296671792e-06
12394,0.000262605948191357
12395,2.2351022664719682e-09
12396,3.0015959700428315e-05
12397,0.015258694813352984
12398,0.00024403967631730594
12399,9.616258035657079e-12
12400,3.991401262109239e-08
12401,3.1649859337796917e-10
12402,7.482933183924587e-07
12403,7.363976647075602e-07
12404,1.3885946742111014e-09
12405,9.750545363912364e-05
12406,3.123639084514324e-08
12407,2.9385920247240487e-08
12408,3.740430660825811e-05
12409,0.04534485328758093
12410,1.5625751115060456e-09
12411,1.1031126749597107e-06
12412,3.023641006577732e-13
12413,6.413407899396347e-07
12414,1.9280236806435294e-06
12415,1.7706740735249787e-07
12416,5.1207388699384304e-05
12417,1.0078118783881817e-08
12418,1.3187245715250318e-10
12419,3.932141465200357e-16
12420,3.0039520333212975e-07
12421,9.503900263478245e-08
12422,9.173967143444099e-07
12423,4.427659429961975e-07
12424,7.171331083202061e-09
12425,0.003985267229463537
12426,2.1227064312070628e-07
12427,2.1193295536621642e-14
12428,1.2959432245053266e-06
12429,6.278685188945186e-07
12430,0.009221684458606915
12431,2.7401259769209673e-05
12432,5.310569051797905e-05
12433,5.880435610351046e-06
12434,1.5826708319913245e-05
12435,2.911883160402794e-06
12436,1.5537722530757712e-09
12437,1.3281924106337537e-06
12438,8.661394518027037e-05
12439,3.276002774693453e-05
12440,4.6713505476744745e-09
12441,3.266080046581757e-05
12442,1.808435215614115e-10
12443,4.596438891880384e-05
12444,4.990056517304582e-07
12445,7.567790383185923e-10
12446,0.0011181748536505873
12447,5.845165323311284e-09
12448,1.6743370849589602e-05
12449,1.2391732247980103e-05
12450,2.6674279594993226e-08
12451,0.0001564687120025792
12452,2.955727110064585e-07
12453,1.8681851009537921e-07
12454,3.322175662511132e-09
12455,0.00024033516289351413
12456,1.6906515240565237e-05
12457,2.7523920658757394e-07
12458,0.005209757628505533
12459,3.274714108872137e-09
12460,0.000878079594257306
12461,0.030587289056368514
12462,9.656162250234532e-12
12463,3.251610367342959e-08
12464,0.03808655452834163
12465,0.024554675603439283
12466,0.04245680579728695
12467,2.3869241339807725e-05
12468,2.1276716313098844e-05
12469,4.199046214262607e-06
12470,0.0020419806525439448
12471,1.5248058633257943e-06
12472,4.4121342548285296e-05
12473,1.2057829098440331e-09
12474,4.909413138982287e-05
12475,2.4951647901331475e-06
12476,0.00016007582454863892
12477,0.03869124711242027
12478,4.491372102005006e-08
12479,1.1447505303334745e-05
12480,2.442328762307612e-10
12481,0.0015021367838648865
12482,3.588937540449307e-08
12483,3.396839765114224e-08
12484,7.412010011337868e-07
12485,0.00035581331426870266
12486,2.0664440162791815e-06
12487,3.233659659740054e-06
12488,5.692176585662594e-05
12489,1.762657148740369e-07
12490,0.007618553066444404
12491,2.0612779880836617e-06
12492,1.1837576805065753e-07
12493,4.166163869522022e-06
12494,2.4721285343115256e-12
12495,1.0062224671783671e-08
12496,4.2782410481239986e-05
12497,0.04687607650081479
12498,1.530650725007906e-07
12499,2.0618316892822006e-07
12500,4.373612943558589e-15
12501,0.00010623462018825734
12502,6.994603975794653e-12
12503,7.28346493415055e-08
12504,1.8610929254251253e-06
12505,5.9000509608514226e-08
12506,0.00013615329539900414
12507,1.9719573191885048e-11
12508,3.5041282065270145e-07
12509,1.0291116672832585e-06
12510,4.435561818136019e-07
12511,0.0008356649579677528
12512,7.841356582735878e-06
12513,0.8315418636866945
12514,4.714867290949368e-09
12515,3.988676249902808e-07
12516,1.6583423717787703e-08
12517,2.104024537412096e-08
12518,1.0156599951407797e-06
12519,0.005555837007149799
12520,1.8190644738445256e-06
12521,1.6574854612458972e-06
12522,2.2075433113448044e-06
12523,0.0009293865934484355
12524,3.6143018674804726e-06
12525,0.00029296416539494275
12526,2.6288725173077293e-06
12527,3.0054818218187147e-07
12528,8.438531725817344e-08
12529,2.498710352615002e-05
12530,5.6359271659970794e-11
12531,3.7598608427674224e-07
12532,1.3134573722154744e-09
12533,0.012950684178641116
12534,6.388029095022393e-06
12535,1.3292318125921121e-05
12536,3.7379137112593986e-05
12537,7.373253152251365e-10
12538,0.00027373034751720655
12539,2.2094285147237217e-06
12540,1.691397600938052e-10
12541,0.0007251453560142781
12542,4.863716103932006e-06
12543,0.0012093887790915808
12544,5.667868774324366e-08
12545,2.5823047493408577e-08
12546,0.0489320238617087
12547,4.5425540096497885e-06
12548,0.13372832147840802
12549,0.002554397915635928
12550,0.0002972377370681306
12551,0.05062439785186901
12552,2.857408652404203e-06
12553,1.4581641243211104e-05
12554,1.7139162745953263e-06
12555,4.555181604568667e-11
12556,6.929009803750175e-07
12557,8.250706813943145e-09
12558,0.0015362238180736142
12559,1.10712972616038e-06
12560,2.229354272246564e-05
12561,1.7894465339777326e-10
12562,2.3815751060522817e-15
12563,6.761996609779126e-06
12564,0.00022820175696889352
12565,0.04082712875418174
12566,0.00013069170385544225
12567,3.591619012774151e-09
12568,5.890923319817382e-06
12569,1.1216586863754815e-06
12570,0.04612199898534031
12571,0.02809022156795147
12572,0.00023513348596511995
12573,0.03234008469200332
12574,4.086964373623017e-08
12575,4.652119946494156e-06
12576,1.3141026297780605e-07
12577,1.2994732754326381e-08
12578,0.0012110369872710069
12579,1.732955202634853e-07
12580,0.006936604071730216
12581,6.039222313478197e-05
12582,1.9939931779180553e-05
12583,0.00011608326673733528
12584,4.2372015588953614e-08
